time,ax,ay,az,wx,wy,wz,participant,label,type
0 days 00:00:00.405000,,,,,,,Osama,2,0
0 days 00:00:00.406000,,,,,,,Osama,2,0
0 days 00:00:00.408000,,,,,,,Osama,2,0
0 days 00:00:00.410000,,,,,,,Osama,2,0
0 days 00:00:00.411000,,,,,,,Osama,2,0
0 days 00:00:00.415000,,,,,,,Osama,2,0
0 days 00:00:00.416000,,,,,,,Osama,2,0
0 days 00:00:00.418000,,,,,,,Osama,2,0
0 days 00:00:00.420000,,,,,,,Osama,2,0
0 days 00:00:00.422000,,,,,,,Osama,2,0
0 days 00:00:00.437000,,,,,,,Osama,2,0
0 days 00:00:00.438000,,,,,,,Osama,2,0
0 days 00:00:00.439000,,,,,,,Osama,2,0
0 days 00:00:00.440000,,,,,,,Osama,2,0
0 days 00:00:00.442000,,,,,,,Osama,2,0
0 days 00:00:00.445000,,,,,,,Osama,2,0
0 days 00:00:00.446000,,,,,,,Osama,2,0
0 days 00:00:00.448000,,,,,,,Osama,2,0
0 days 00:00:00.450000,,,,,,,Osama,2,0
0 days 00:00:00.452000,,,,,,,Osama,2,0
0 days 00:00:00.455000,,,,,,,Osama,2,0
0 days 00:00:00.456000,,,,,,,Osama,2,0
0 days 00:00:00.458000,,,,,,,Osama,2,0
0 days 00:00:00.461000,,,,,,,Osama,2,0
0 days 00:00:00.477000,,,,,,,Osama,2,0
0 days 00:00:00.478000,,,,,,,Osama,2,0
0 days 00:00:00.479000,,,,,,,Osama,2,0
0 days 00:00:00.480000,,,,,,,Osama,2,0
0 days 00:00:00.482000,,,,,,,Osama,2,0
0 days 00:00:00.485000,,,,,,,Osama,2,0
0 days 00:00:00.486000,,,,,,,Osama,2,0
0 days 00:00:00.488000,,,,,,,Osama,2,0
0 days 00:00:00.490000,,,,,,,Osama,2,0
0 days 00:00:00.492000,,,,,,,Osama,2,0
0 days 00:00:00.497000,,,,,,,Osama,2,0
0 days 00:00:00.498000,,,,,,,Osama,2,0
0 days 00:00:00.500000,,,,,,,Osama,2,0
0 days 00:00:00.502000,,,,,,,Osama,2,0
0 days 00:00:00.517000,,,,,,,Osama,2,0
0 days 00:00:00.518000,,,,,,,Osama,2,0
0 days 00:00:00.519000,,,,,,,Osama,2,0
0 days 00:00:00.520000,,,,,,,Osama,2,0
0 days 00:00:00.522000,,,,,,,Osama,2,0
0 days 00:00:00.525000,,,,,,,Osama,2,0
0 days 00:00:00.526000,,,,,,,Osama,2,0
0 days 00:00:00.528000,,,,,,,Osama,2,0
0 days 00:00:00.530000,,,,,,,Osama,2,0
0 days 00:00:00.532000,,,,,,,Osama,2,0
0 days 00:00:00.535000,,,,,,,Osama,2,0
0 days 00:00:00.536000,,,,,,,Osama,2,0
0 days 00:00:00.538000,,,,,,,Osama,2,0
0 days 00:00:00.540000,,,,,,,Osama,2,0
0 days 00:00:00.542000,,,,,,,Osama,2,0
0 days 00:00:00.556000,,,,,,,Osama,2,0
0 days 00:00:00.557000,,,,,,,Osama,2,0
0 days 00:00:00.558000,,,,,,,Osama,2,0
0 days 00:00:00.559000,,,,,,,Osama,2,0
0 days 00:00:00.564000,,,,,,,Osama,2,0
0 days 00:00:00.565000,,,,,,,Osama,2,0
0 days 00:00:00.566000,,,,,,,Osama,2,0
0 days 00:00:00.568000,,,,,,,Osama,2,0
0 days 00:00:00.570000,,,,,,,Osama,2,0
0 days 00:00:00.572000,,,,,,,Osama,2,0
0 days 00:00:00.575000,,,,,,,Osama,2,0
0 days 00:00:00.578000,,,,,,,Osama,2,0
0 days 00:00:00.580000,,,,,,,Osama,2,0
0 days 00:00:00.582000,,,,,,,Osama,2,0
0 days 00:00:00.597000,,,,,,,Osama,2,0
0 days 00:00:00.598000,,,,,,,Osama,2,0
0 days 00:00:00.599000,,,,,,,Osama,2,0
0 days 00:00:00.604000,,,,,,,Osama,2,0
0 days 00:00:00.605000,,,,,,,Osama,2,0
0 days 00:00:00.607000,,,,,,,Osama,2,0
0 days 00:00:00.610000,,,,,,,Osama,2,0
0 days 00:00:00.612000,,,,,,,Osama,2,0
0 days 00:00:00.616000,,,,,,,Osama,2,0
0 days 00:00:00.618000,,,,,,,Osama,2,0
0 days 00:00:00.620000,,,,,,,Osama,2,0
0 days 00:00:00.622000,,,,,,,Osama,2,0
0 days 00:00:00.637000,,,,,,,Osama,2,0
0 days 00:00:00.638000,,,,,,,Osama,2,0
0 days 00:00:00.639000,,,,,,,Osama,2,0
0 days 00:00:00.640000,,,,,,,Osama,2,0
0 days 00:00:00.642000,,,,,,,Osama,2,0
0 days 00:00:00.646000,,,,,,,Osama,2,0
0 days 00:00:00.648000,,,,,,,Osama,2,0
0 days 00:00:00.649000,,,,,,,Osama,2,0
0 days 00:00:00.652000,,,,,,,Osama,2,0
0 days 00:00:00.655000,,,,,,,Osama,2,0
0 days 00:00:00.656000,,,,,,,Osama,2,0
0 days 00:00:00.658000,,,,,,,Osama,2,0
0 days 00:00:00.661000,,,,,,,Osama,2,0
0 days 00:00:00.662000,,,,,,,Osama,2,0
0 days 00:00:00.677000,,,,,,,Osama,2,0
0 days 00:00:00.680000,,,,,,,Osama,2,0
0 days 00:00:00.681000,,,,,,,Osama,2,0
0 days 00:00:00.682000,,,,,,,Osama,2,0
0 days 00:00:00.685000,,,,,,,Osama,2,0
0 days 00:00:00.686000,,,,,,,Osama,2,0
0 days 00:00:00.687000,,,,,,,Osama,2,0
0 days 00:00:00.690000,,,,,,,Osama,2,0
0 days 00:00:00.692000,,,,,,,Osama,2,0
0 days 00:00:00.698000,,,,,,,Osama,2,0
0 days 00:00:00.699000,,,,,,,Osama,2,0
0 days 00:00:00.704000,,,,,,,Osama,2,0
0 days 00:00:00.718000,,,,,,,Osama,2,0
0 days 00:00:00.719000,,,,,,,Osama,2,0
0 days 00:00:00.720000,,,,,,,Osama,2,0
0 days 00:00:00.721000,,,,,,,Osama,2,0
0 days 00:00:00.722000,,,,,,,Osama,2,0
0 days 00:00:00.725000,,,,,,,Osama,2,0
0 days 00:00:00.726000,,,,,,,Osama,2,0
0 days 00:00:00.728000,,,,,,,Osama,2,0
0 days 00:00:00.730000,,,,,,,Osama,2,0
0 days 00:00:00.732000,,,,,,,Osama,2,0
0 days 00:00:00.734000,,,,,,,Osama,2,0
0 days 00:00:00.735000,,,,,,,Osama,2,0
0 days 00:00:00.736000,,,,,,,Osama,2,0
0 days 00:00:00.738000,,,,,,,Osama,2,0
0 days 00:00:00.740000,,,,,,,Osama,2,0
0 days 00:00:00.742000,,,,,,,Osama,2,0
0 days 00:00:00.758000,,,,,,,Osama,2,0
0 days 00:00:00.759000,,,,,,,Osama,2,0
0 days 00:00:00.760000,,,,,,,Osama,2,0
0 days 00:00:00.762000,,,,,,,Osama,2,0
0 days 00:00:00.763000,,,,,,,Osama,2,0
0 days 00:00:00.767000,,,,,,,Osama,2,0
0 days 00:00:00.768000,,,,,,,Osama,2,0
0 days 00:00:00.770000,,,,,,,Osama,2,0
0 days 00:00:00.772000,,,,,,,Osama,2,0
0 days 00:00:00.775000,,,,,,,Osama,2,0
0 days 00:00:00.776000,,,,,,,Osama,2,0
0 days 00:00:00.778000,,,,,,,Osama,2,0
0 days 00:00:00.782000,,,,,,,Osama,2,0
0 days 00:00:00.783000,,,,,,,Osama,2,0
0 days 00:00:00.798000,,,,,,,Osama,2,0
0 days 00:00:00.799000,,,,,,,Osama,2,0
0 days 00:00:00.800000,,,,,,,Osama,2,0
0 days 00:00:00.801000,,,,,,,Osama,2,0
0 days 00:00:00.803000,,,,,,,Osama,2,0
0 days 00:00:00.806000,,,,,,,Osama,2,0
0 days 00:00:00.808000,,,,,,,Osama,2,0
0 days 00:00:00.810000,,,,,,,Osama,2,0
0 days 00:00:00.814000,,,,,,,Osama,2,0
0 days 00:00:00.815000,,,,,,,Osama,2,0
0 days 00:00:00.820000,,,,,,,Osama,2,0
0 days 00:00:00.821000,,,,,,,Osama,2,0
0 days 00:00:00.822000,,,,,,,Osama,2,0
0 days 00:00:00.837000,,,,,,,Osama,2,0
0 days 00:00:00.838000,,,,,,,Osama,2,0
0 days 00:00:00.839000,,,,,,,Osama,2,0
0 days 00:00:00.842000,,,,,,,Osama,2,0
0 days 00:00:00.843000,,,,,,,Osama,2,0
0 days 00:00:00.844000,,,,,,,Osama,2,0
0 days 00:00:00.845000,,,,,,,Osama,2,0
0 days 00:00:00.846000,,,,,,,Osama,2,0
0 days 00:00:00.847000,,,,,,,Osama,2,0
0 days 00:00:00.848000,,,,,,,Osama,2,0
0 days 00:00:00.849000,,,,,,,Osama,2,0
0 days 00:00:00.852000,,,,,,,Osama,2,0
0 days 00:00:00.855000,,,,,,,Osama,2,0
0 days 00:00:00.856000,,,,,,,Osama,2,0
0 days 00:00:00.858000,,,,,,,Osama,2,0
0 days 00:00:00.863000,,,,,,,Osama,2,0
0 days 00:00:00.864000,,,,,,,Osama,2,0
0 days 00:00:00.879000,,,,,,,Osama,2,0
0 days 00:00:00.880000,,,,,,,Osama,2,0
0 days 00:00:00.881000,,,,,,,Osama,2,0
0 days 00:00:00.882000,,,,,,,Osama,2,0
0 days 00:00:00.885000,,,,,,,Osama,2,0
0 days 00:00:00.886000,,,,,,,Osama,2,0
0 days 00:00:00.888000,,,,,,,Osama,2,0
0 days 00:00:00.890000,,,,,,,Osama,2,0
0 days 00:00:00.892000,,,,,,,Osama,2,0
0 days 00:00:00.908000,,,,,,,Osama,2,0
0 days 00:00:00.909000,,,,,,,Osama,2,0
0 days 00:00:00.910000,,,,,,,Osama,2,0
0 days 00:00:00.918000,,,,,,,Osama,2,0
0 days 00:00:00.919000,,,,,,,Osama,2,0
0 days 00:00:00.920000,,,,,,,Osama,2,0
0 days 00:00:00.921000,,,,,,,Osama,2,0
0 days 00:00:00.925000,,,,,,,Osama,2,0
0 days 00:00:00.926000,,,,,,,Osama,2,0
0 days 00:00:00.929000,,,,,,,Osama,2,0
0 days 00:00:00.930000,,,,,,,Osama,2,0
0 days 00:00:00.932000,,,,,,,Osama,2,0
0 days 00:00:00.938000,,,,,,,Osama,2,0
0 days 00:00:00.939000,,,,,,,Osama,2,0
0 days 00:00:00.940000,,,,,,,Osama,2,0
0 days 00:00:00.942000,,,,,,,Osama,2,0
0 days 00:00:00.957000,,,,,,,Osama,2,0
0 days 00:00:00.958000,,,,,,,Osama,2,0
0 days 00:00:00.959000,,,,,,,Osama,2,0
0 days 00:00:00.961000,,,,,,,Osama,2,0
0 days 00:00:00.964000,,,,,,,Osama,2,0
0 days 00:00:00.965000,,,,,,,Osama,2,0
0 days 00:00:00.968000,,,,,,,Osama,2,0
0 days 00:00:00.969000,,,,,,,Osama,2,0
0 days 00:00:00.972000,,,,,,,Osama,2,0
0 days 00:00:00.975000,,,,,,,Osama,2,0
0 days 00:00:00.976000,,,,,,,Osama,2,0
0 days 00:00:00.978000,,,,,,,Osama,2,0
0 days 00:00:00.980000,,,,,,,Osama,2,0
0 days 00:00:00.982000,,,,,,,Osama,2,0
0 days 00:00:00.998000,,,,,,,Osama,2,0
0 days 00:00:00.999000,,,,,,,Osama,2,0
0 days 00:00:01.003000,,,,,,,Osama,2,0
0 days 00:00:01.004000,,,,,,,Osama,2,0
0 days 00:00:01.006000,,,,,,,Osama,2,0
0 days 00:00:01.008000,,,,,,,Osama,2,0
0 days 00:00:01.010000,,,,,,,Osama,2,0
0 days 00:00:01.014000,,,,,,,Osama,2,0
0 days 00:00:01.017000,,,,,,,Osama,2,0
0 days 00:00:01.018000,,,,,,,Osama,2,0
0 days 00:00:01.020000,,,,,,,Osama,2,0
0 days 00:00:01.025000,,,,,,,Osama,2,0
0 days 00:00:01.037000,,,,,,,Osama,2,0
0 days 00:00:01.038000,,,,,,,Osama,2,0
0 days 00:00:01.039000,,,,,,,Osama,2,0
0 days 00:00:01.040000,,,,,,,Osama,2,0
0 days 00:00:01.042000,,,,,,,Osama,2,0
0 days 00:00:01.049000,,,,,,,Osama,2,0
0 days 00:00:01.050000,,,,,,,Osama,2,0
0 days 00:00:01.052000,,,,,,,Osama,2,0
0 days 00:00:01.055000,,,,,,,Osama,2,0
0 days 00:00:01.056000,,,,,,,Osama,2,0
0 days 00:00:01.057000,,,,,,,Osama,2,0
0 days 00:00:01.059000,,,,,,,Osama,2,0
0 days 00:00:01.062000,,,,,,,Osama,2,0
0 days 00:00:01.078000,,,,,,,Osama,2,0
0 days 00:00:01.079000,,,,,,,Osama,2,0
0 days 00:00:01.080000,,,,,,,Osama,2,0
0 days 00:00:01.081000,,,,,,,Osama,2,0
0 days 00:00:01.082000,,,,,,,Osama,2,0
0 days 00:00:01.083000,,,,,,,Osama,2,0
0 days 00:00:01.085000,,,,,,,Osama,2,0
0 days 00:00:01.086000,,,,,,,Osama,2,0
0 days 00:00:01.088000,,,,,,,Osama,2,0
0 days 00:00:01.090000,,,,,,,Osama,2,0
0 days 00:00:01.092000,,,,,,,Osama,2,0
0 days 00:00:01.095000,,,,,,,Osama,2,0
0 days 00:00:01.096000,,,,,,,Osama,2,0
0 days 00:00:01.097000,,,,,,,Osama,2,0
0 days 00:00:01.101000,,,,,,,Osama,2,0
0 days 00:00:01.102000,,,,,,,Osama,2,0
0 days 00:00:01.120000,,,,,,,Osama,2,0
0 days 00:00:01.121000,,,,,,,Osama,2,0
0 days 00:00:01.122000,,,,,,,Osama,2,0
0 days 00:00:01.124000,,,,,,,Osama,2,0
0 days 00:00:01.126000,,,,,,,Osama,2,0
0 days 00:00:01.127000,,,,,,,Osama,2,0
0 days 00:00:01.128000,,,,,,,Osama,2,0
0 days 00:00:01.130000,,,,,,,Osama,2,0
0 days 00:00:01.132000,,,,,,,Osama,2,0
0 days 00:00:01.135000,,,,,,,Osama,2,0
0 days 00:00:01.136000,,,,,,,Osama,2,0
0 days 00:00:01.138000,,,,,,,Osama,2,0
0 days 00:00:01.140000,,,,,,,Osama,2,0
0 days 00:00:01.142000,,,,,,,Osama,2,0
0 days 00:00:01.157000,,,,,,,Osama,2,0
0 days 00:00:01.158000,,,,,,,Osama,2,0
0 days 00:00:01.159000,,,,,,,Osama,2,0
0 days 00:00:01.165000,,,,,,,Osama,2,0
0 days 00:00:01.166000,,,,,,,Osama,2,0
0 days 00:00:01.167000,,,,,,,Osama,2,0
0 days 00:00:01.168000,,,,,,,Osama,2,0
0 days 00:00:01.169000,,,,,,,Osama,2,0
0 days 00:00:01.170000,,,,,,,Osama,2,0
0 days 00:00:01.172000,,,,,,,Osama,2,0
0 days 00:00:01.175000,,,,,,,Osama,2,0
0 days 00:00:01.176000,,,,,,,Osama,2,0
0 days 00:00:01.177000,,,,,,,Osama,2,0
0 days 00:00:01.179000,,,,,,,Osama,2,0
0 days 00:00:01.181000,,,,,,,Osama,2,0
0 days 00:00:01.183000,,,,,,,Osama,2,0
0 days 00:00:01.201000,,,,,,,Osama,2,0
0 days 00:00:01.202000,,,,,,,Osama,2,0
0 days 00:00:01.203000,,,,,,,Osama,2,0
0 days 00:00:01.204000,,,,,,,Osama,2,0
0 days 00:00:01.205000,,,,,,,Osama,2,0
0 days 00:00:01.206000,,,,,,,Osama,2,0
0 days 00:00:01.208000,,,,,,,Osama,2,0
0 days 00:00:01.212000,,,,,,,Osama,2,0
0 days 00:00:01.213000,,,,,,,Osama,2,0
0 days 00:00:01.216000,,,,,,,Osama,2,0
0 days 00:00:01.218000,,,,,,,Osama,2,0
0 days 00:00:01.220000,,,,,,,Osama,2,0
0 days 00:00:01.222000,,,,,,,Osama,2,0
0 days 00:00:01.237000,,,,,,,Osama,2,0
0 days 00:00:01.238000,,,,,,,Osama,2,0
0 days 00:00:01.239000,,,,,,,Osama,2,0
0 days 00:00:01.240000,,,,,,,Osama,2,0
0 days 00:00:01.242000,,,,,,,Osama,2,0
0 days 00:00:01.245000,,,,,,,Osama,2,0
0 days 00:00:01.246000,,,,,,,Osama,2,0
0 days 00:00:01.249000,,,,,,,Osama,2,0
0 days 00:00:01.252000,,,,,,,Osama,2,0
0 days 00:00:01.255000,,,,,,,Osama,2,0
0 days 00:00:01.256000,,,,,,,Osama,2,0
0 days 00:00:01.258000,,,,,,,Osama,2,0
0 days 00:00:01.260000,,,,,,,Osama,2,0
0 days 00:00:01.262000,,,,,,,Osama,2,0
0 days 00:00:01.278000,,,,,,,Osama,2,0
0 days 00:00:01.279000,,,,,,,Osama,2,0
0 days 00:00:01.280000,,,,,,,Osama,2,0
0 days 00:00:01.281000,,,,,,,Osama,2,0
0 days 00:00:01.282000,,,,,,,Osama,2,0
0 days 00:00:01.284000,,,,,,,Osama,2,0
0 days 00:00:01.286000,,,,,,,Osama,2,0
0 days 00:00:01.288000,,,,,,,Osama,2,0
0 days 00:00:01.290000,,,,,,,Osama,2,0
0 days 00:00:01.292000,,,,,,,Osama,2,0
0 days 00:00:01.295000,,,,,,,Osama,2,0
0 days 00:00:01.296000,,,,,,,Osama,2,0
0 days 00:00:01.298000,,,,,,,Osama,2,0
0 days 00:00:01.301000,,,,,,,Osama,2,0
0 days 00:00:01.302000,,,,,,,Osama,2,0
0 days 00:00:01.319000,,,,,,,Osama,2,0
0 days 00:00:01.320000,,,,,,,Osama,2,0
0 days 00:00:01.321000,,,,,,,Osama,2,0
0 days 00:00:01.324000,,,,,,,Osama,2,0
0 days 00:00:01.325000,,,,,,,Osama,2,0
0 days 00:00:01.326000,,,,,,,Osama,2,0
0 days 00:00:01.329000,,,,,,,Osama,2,0
0 days 00:00:01.330000,,,,,,,Osama,2,0
0 days 00:00:01.332000,,,,,,,Osama,2,0
0 days 00:00:01.335000,,,,,,,Osama,2,0
0 days 00:00:01.336000,,,,,,,Osama,2,0
0 days 00:00:01.338000,,,,,,,Osama,2,0
0 days 00:00:01.340000,,,,,,,Osama,2,0
0 days 00:00:01.342000,,,,,,,Osama,2,0
0 days 00:00:01.358000,,,,,,,Osama,2,0
0 days 00:00:01.359000,,,,,,,Osama,2,0
0 days 00:00:01.360000,,,,,,,Osama,2,0
0 days 00:00:01.361000,,,,,,,Osama,2,0
0 days 00:00:01.363000,,,,,,,Osama,2,0
0 days 00:00:01.368000,,,,,,,Osama,2,0
0 days 00:00:01.369000,,,,,,,Osama,2,0
0 days 00:00:01.370000,,,,,,,Osama,2,0
0 days 00:00:01.372000,,,,,,,Osama,2,0
0 days 00:00:01.376000,,,,,,,Osama,2,0
0 days 00:00:01.377000,,,,,,,Osama,2,0
0 days 00:00:01.380000,,,,,,,Osama,2,0
0 days 00:00:01.384000,,,,,,,Osama,2,0
0 days 00:00:01.385000,,,,,,,Osama,2,0
0 days 00:00:01.402000,,,,,,,Osama,2,0
0 days 00:00:01.403000,,,,,,,Osama,2,0
0 days 00:00:01.404000,,,,,,,Osama,2,0
0 days 00:00:01.405000,,,,,,,Osama,2,0
0 days 00:00:01.410000,,,,,,,Osama,2,0
0 days 00:00:01.411000,,,,,,,Osama,2,0
0 days 00:00:01.412000,,,,,,,Osama,2,0
0 days 00:00:01.416000,,,,,,,Osama,2,0
0 days 00:00:01.417000,,,,,,,Osama,2,0
0 days 00:00:01.418000,,,,,,,Osama,2,0
0 days 00:00:01.420000,,,,,,,Osama,2,0
0 days 00:00:01.422000,,,,,,,Osama,2,0
0 days 00:00:01.437000,,,,,,,Osama,2,0
0 days 00:00:01.438000,,,,,,,Osama,2,0
0 days 00:00:01.439000,,,,,,,Osama,2,0
0 days 00:00:01.440000,,,,,,,Osama,2,0
0 days 00:00:01.443000,,,,,,,Osama,2,0
0 days 00:00:01.448000,,,,,,,Osama,2,0
0 days 00:00:01.449000,,,,,,,Osama,2,0
0 days 00:00:01.450000,,,,,,,Osama,2,0
0 days 00:00:01.452000,,,,,,,Osama,2,0
0 days 00:00:01.454000,,,,,,,Osama,2,0
0 days 00:00:01.455000,,,,,,,Osama,2,0
0 days 00:00:01.456000,,,,,,,Osama,2,0
0 days 00:00:01.458000,,,,,,,Osama,2,0
0 days 00:00:01.460000,,,,,,,Osama,2,0
0 days 00:00:01.462000,,,,,,,Osama,2,0
0 days 00:00:01.481000,,,,,,,Osama,2,0
0 days 00:00:01.482000,,,,,,,Osama,2,0
0 days 00:00:01.483000,,,,,,,Osama,2,0
0 days 00:00:01.484000,,,,,,,Osama,2,0
0 days 00:00:01.488000,,,,,,,Osama,2,0
0 days 00:00:01.490000,,,,,,,Osama,2,0
0 days 00:00:01.497000,,,,,,,Osama,2,0
0 days 00:00:01.498000,,,,,,,Osama,2,0
0 days 00:00:01.500000,,,,,,,Osama,2,0
0 days 00:00:01.502000,,,,,,,Osama,2,0
0 days 00:00:01.517000,,,,,,,Osama,2,0
0 days 00:00:01.518000,,,,,,,Osama,2,0
0 days 00:00:01.519000,,,,,,,Osama,2,0
0 days 00:00:01.521000,,,,,,,Osama,2,0
0 days 00:00:01.522000,,,,,,,Osama,2,0
0 days 00:00:01.527000,,,,,,,Osama,2,0
0 days 00:00:01.528000,,,,,,,Osama,2,0
0 days 00:00:01.529000,,,,,,,Osama,2,0
0 days 00:00:01.531000,,,,,,,Osama,2,0
0 days 00:00:01.535000,,,,,,,Osama,2,0
0 days 00:00:01.537000,,,,,,,Osama,2,0
0 days 00:00:01.540000,,,,,,,Osama,2,0
0 days 00:00:01.541000,,,,,,,Osama,2,0
0 days 00:00:01.558000,,,,,,,Osama,2,0
0 days 00:00:01.559000,,,,,,,Osama,2,0
0 days 00:00:01.560000,,,,,,,Osama,2,0
0 days 00:00:01.562000,,,,,,,Osama,2,0
0 days 00:00:01.565000,,,,,,,Osama,2,0
0 days 00:00:01.568000,,,,,,,Osama,2,0
0 days 00:00:01.570000,,,,,,,Osama,2,0
0 days 00:00:01.572000,,,,,,,Osama,2,0
0 days 00:00:01.575000,,,,,,,Osama,2,0
0 days 00:00:01.576000,,,,,,,Osama,2,0
0 days 00:00:01.577000,,,,,,,Osama,2,0
0 days 00:00:01.580000,,,,,,,Osama,2,0
0 days 00:00:01.582000,,,,,,,Osama,2,0
0 days 00:00:01.599000,,,,,,,Osama,2,0
0 days 00:00:01.600000,,,,,,,Osama,2,0
0 days 00:00:01.601000,,,,,,,Osama,2,0
0 days 00:00:01.602000,,,,,,,Osama,2,0
0 days 00:00:01.603000,,,,,,,Osama,2,0
0 days 00:00:01.607000,,,,,,,Osama,2,0
0 days 00:00:01.608000,,,,,,,Osama,2,0
0 days 00:00:01.610000,,,,,,,Osama,2,0
0 days 00:00:01.614000,,,,,,,Osama,2,0
0 days 00:00:01.615000,,,,,,,Osama,2,0
0 days 00:00:01.616000,,,,,,,Osama,2,0
0 days 00:00:01.618000,,,,,,,Osama,2,0
0 days 00:00:01.620000,,,,,,,Osama,2,0
0 days 00:00:01.622000,,,,,,,Osama,2,0
0 days 00:00:01.635000,,,,,,,Osama,2,0
0 days 00:00:01.636000,,,,,,,Osama,2,0
0 days 00:00:01.637000,,,,,,,Osama,2,0
0 days 00:00:01.638000,,,,,,,Osama,2,0
0 days 00:00:01.640000,,,,,,,Osama,2,0
0 days 00:00:01.642000,,,,,,,Osama,2,0
0 days 00:00:01.646000,,,,,,,Osama,2,0
0 days 00:00:01.649000,,,,,,,Osama,2,0
0 days 00:00:01.650000,,,,,,,Osama,2,0
0 days 00:00:01.652000,,,,,,,Osama,2,0
0 days 00:00:01.655000,,,,,,,Osama,2,0
0 days 00:00:01.656000,,,,,,,Osama,2,0
0 days 00:00:01.657000,,,,,,,Osama,2,0
0 days 00:00:01.659000,,,,,,,Osama,2,0
0 days 00:00:01.663000,,,,,,,Osama,2,0
0 days 00:00:01.677000,,,,,,,Osama,2,0
0 days 00:00:01.678000,,,,,,,Osama,2,0
0 days 00:00:01.679000,,,,,,,Osama,2,0
0 days 00:00:01.680000,,,,,,,Osama,2,0
0 days 00:00:01.681000,,,,,,,Osama,2,0
0 days 00:00:01.685000,,,,,,,Osama,2,0
0 days 00:00:01.686000,,,,,,,Osama,2,0
0 days 00:00:01.688000,,,,,,,Osama,2,0
0 days 00:00:01.690000,,,,,,,Osama,2,0
0 days 00:00:01.692000,,,,,,,Osama,2,0
0 days 00:00:01.694000,,,,,,,Osama,2,0
0 days 00:00:01.696000,,,,,,,Osama,2,0
0 days 00:00:01.698000,,,,,,,Osama,2,0
0 days 00:00:01.700000,,,,,,,Osama,2,0
0 days 00:00:01.702000,,,,,,,Osama,2,0
0 days 00:00:01.717000,,,,,,,Osama,2,0
0 days 00:00:01.718000,,,,,,,Osama,2,0
0 days 00:00:01.719000,,,,,,,Osama,2,0
0 days 00:00:01.720000,,,,,,,Osama,2,0
0 days 00:00:01.722000,,,,,,,Osama,2,0
0 days 00:00:01.726000,,,,,,,Osama,2,0
0 days 00:00:01.728000,,,,,,,Osama,2,0
0 days 00:00:01.729000,,,,,,,Osama,2,0
0 days 00:00:01.732000,,,,,,,Osama,2,0
0 days 00:00:01.735000,,,,,,,Osama,2,0
0 days 00:00:01.736000,,,,,,,Osama,2,0
0 days 00:00:01.738000,,,,,,,Osama,2,0
0 days 00:00:01.740000,,,,,,,Osama,2,0
0 days 00:00:01.742000,,,,,,,Osama,2,0
0 days 00:00:01.757000,,,,,,,Osama,2,0
0 days 00:00:01.758000,,,,,,,Osama,2,0
0 days 00:00:01.759000,,,,,,,Osama,2,0
0 days 00:00:01.760000,,,,,,,Osama,2,0
0 days 00:00:01.762000,,,,,,,Osama,2,0
0 days 00:00:01.765000,,,,,,,Osama,2,0
0 days 00:00:01.766000,,,,,,,Osama,2,0
0 days 00:00:01.768000,,,,,,,Osama,2,0
0 days 00:00:01.770000,,,,,,,Osama,2,0
0 days 00:00:01.772000,,,,,,,Osama,2,0
0 days 00:00:01.775000,,,,,,,Osama,2,0
0 days 00:00:01.776000,,,,,,,Osama,2,0
0 days 00:00:01.778000,,,,,,,Osama,2,0
0 days 00:00:01.779000,,,,,,,Osama,2,0
0 days 00:00:01.782000,,,,,,,Osama,2,0
0 days 00:00:01.799000,,,,,,,Osama,2,0
0 days 00:00:01.800000,,,,,,,Osama,2,0
0 days 00:00:01.801000,,,,,,,Osama,2,0
0 days 00:00:01.802000,,,,,,,Osama,2,0
0 days 00:00:01.805000,,,,,,,Osama,2,0
0 days 00:00:01.806000,,,,,,,Osama,2,0
0 days 00:00:01.809000,,,,,,,Osama,2,0
0 days 00:00:01.810000,,,,,,,Osama,2,0
0 days 00:00:01.814000,,,,,,,Osama,2,0
0 days 00:00:01.815000,,,,,,,Osama,2,0
0 days 00:00:01.816000,,,,,,,Osama,2,0
0 days 00:00:01.817000,,,,,,,Osama,2,0
0 days 00:00:01.819000,,,,,,,Osama,2,0
0 days 00:00:01.821000,,,,,,,Osama,2,0
0 days 00:00:01.838000,,,,,,,Osama,2,0
0 days 00:00:01.839000,,,,,,,Osama,2,0
0 days 00:00:01.840000,,,,,,,Osama,2,0
0 days 00:00:01.842000,,,,,,,Osama,2,0
0 days 00:00:01.846000,,,,,,,Osama,2,0
0 days 00:00:01.848000,,,,,,,Osama,2,0
0 days 00:00:01.850000,,,,,,,Osama,2,0
0 days 00:00:01.852000,,,,,,,Osama,2,0
0 days 00:00:01.855000,,,,,,,Osama,2,0
0 days 00:00:01.856000,,,,,,,Osama,2,0
0 days 00:00:01.858000,,,,,,,Osama,2,0
0 days 00:00:01.860000,,,,,,,Osama,2,0
0 days 00:00:01.862000,,,,,,,Osama,2,0
0 days 00:00:01.874000,,,,,,,Osama,2,0
0 days 00:00:01.875000,,,,,,,Osama,2,0
0 days 00:00:01.876000,,,,,,,Osama,2,0
0 days 00:00:01.878000,,,,,,,Osama,2,0
0 days 00:00:01.880000,,,,,,,Osama,2,0
0 days 00:00:01.882000,,,,,,,Osama,2,0
0 days 00:00:01.885000,,,,,,,Osama,2,0
0 days 00:00:01.886000,,,,,,,Osama,2,0
0 days 00:00:01.888000,,,,,,,Osama,2,0
